transaction_id,merchant_id,amount,timestamp,payment_method,failure_code,retry_count,webhook_delay_seconds,gateway_error_rate_delta,merchant_failure_rate_delta,cross_merchant_failure_rate,customer_previous_successes,customer_previous_failures,incident_active,actual_root_cause
txn_000290_7f88d8,merchant_012,3039.31,2026-08-03T03:35:40,wallet,internal_error,0,5.1,0.3091,0.6138,0.3376,4,1,1,INFRASTRUCTURE
txn_001269_064282,merchant_024,674.12,2026-08-03T03:35:57,upi,3ds_auth_failed,1,0.87,0.1185,0.0053,0.0138,7,1,0,OTP_TIMEOUT
txn_001336_2c2d91,merchant_037,3278.91,2026-08-03T03:37:25,upi,otp_timeout,0,3.85,0.0474,0.0552,0.0966,3,0,0,OTP_TIMEOUT
txn_000592_cb6ccf,merchant_028,221.88,2026-08-03T03:42:25,wallet,user_cancelled,0,1.94,0.0117,0.0557,0.0977,7,0,0,USER_ABANDONMENT
txn_001432_ada46e,merchant_028,3739.25,2026-08-03T03:49:02,wallet,insufficient_funds,0,1.12,0.0224,0.0736,0.0583,3,1,0,INSUFFICIENT_FUNDS
txn_000746_6b6ff3,merchant_013,2677.92,2026-08-03T03:54:45,wallet,invalid_card,1,1.14,0.0,0.0,0.0825,1,1,0,CARD_DECLINE
txn_001127_2161a9,merchant_038,1015.65,2026-08-03T04:10:12,netbanking,otp_timeout,1,0.66,0.0676,0.0788,0.0648,2,1,0,OTP_TIMEOUT
txn_001472_343d03,merchant_031,714.68,2026-08-03T04:43:21,card,user_cancelled,0,2.38,0.0791,0.0,0.0593,4,2,0,USER_ABANDONMENT
txn_001434_3a1867,merchant_014,407.39,2026-08-03T04:54:22,card,session_expired,0,2.14,0.0162,0.0424,0.0,5,0,0,USER_ABANDONMENT
txn_000511_1f3737,merchant_018,4835.75,2026-08-03T04:59:57,netbanking,invalid_card,2,0.44,0.0159,0.0131,0.0387,2,2,0,CARD_DECLINE
txn_000755_671c35,merchant_034,555.59,2026-08-03T05:22:51,wallet,3ds_auth_failed,0,0.21,0.0636,0.0135,0.0288,4,2,0,OTP_TIMEOUT
txn_000017_345763,merchant_026,2050.0,2026-08-03T05:47:52,netbanking,user_cancelled,0,0.49,0.074,0.0,0.0682,8,0,0,USER_ABANDONMENT
txn_001294_6f5fb4,merchant_036,2923.09,2026-08-03T05:50:04,netbanking,card_expired,2,5.02,0.0,0.0115,0.002,1,2,0,CARD_DECLINE
txn_000602_b4da10,merchant_031,8117.05,2026-08-03T05:51:13,netbanking,otp_timeout,1,1.64,0.0446,0.1199,0.0456,2,0,0,OTP_TIMEOUT
txn_000415_7c9fd8,merchant_001,1614.87,2026-08-03T06:03:05,netbanking,user_cancelled,0,0.93,0.06,0.0,0.0356,3,0,0,USER_ABANDONMENT
txn_001036_22a037,merchant_030,3042.33,2026-08-03T06:07:15,upi,card_expired,0,0.04,0.1201,0.0193,0.0,1,2,0,CARD_DECLINE
txn_000523_203ed3,merchant_024,2174.34,2026-08-03T06:25:42,card,card_expired,2,4.77,0.1206,0.058,0.0086,1,1,0,CARD_DECLINE
txn_001230_1a472b,merchant_010,8726.41,2026-08-03T07:26:37,upi,gateway_timeout,1,1.26,0.5157,0.3202,0.5323,8,1,0,INFRASTRUCTURE
txn_000280_5b5aea,merchant_039,7671.58,2026-08-03T07:29:27,wallet,service_unavailable,0,5.87,0.4796,0.1657,0.3488,3,1,0,INFRASTRUCTURE
txn_000614_0b7c04,merchant_022,1143.58,2026-08-03T07:45:50,netbanking,3ds_auth_failed,0,2.53,0.1414,0.0206,0.0065,3,1,0,OTP_TIMEOUT
txn_000921_05873d,merchant_017,2953.85,2026-08-03T08:00:50,card,insufficient_funds,1,2.17,0.0325,0.0,0.089,4,1,0,INSUFFICIENT_FUNDS
txn_000042_afa567,merchant_028,7385.67,2026-08-03T08:14:47,wallet,internal_error,0,3.16,0.4487,0.4597,0.2359,6,0,0,INFRASTRUCTURE
txn_000249_c79bbd,merchant_019,696.34,2026-08-03T08:29:52,upi,insufficient_funds,1,1.59,0.0358,0.0806,0.0573,3,3,0,INSUFFICIENT_FUNDS
txn_000954_9347b8,merchant_025,238.58,2026-08-03T08:36:09,netbanking,user_cancelled,0,0.26,0.0964,0.0798,0.0696,7,0,0,USER_ABANDONMENT
txn_000505_1a4db9,merchant_016,6076.22,2026-08-03T08:47:13,card,gateway_timeout,0,5.27,0.3486,0.0235,0.1573,7,0,0,WEBHOOK_AMBIGUITY
txn_001005_388816,merchant_001,3044.18,2026-08-03T09:32:21,upi,invalid_card,1,1.92,0.0273,0.0114,0.0018,1,1,0,CARD_DECLINE
txn_001356_f4d9d6,merchant_038,2166.38,2026-08-03T09:49:48,upi,insufficient_funds,0,0.26,0.0,0.1049,0.042,2,0,0,INSUFFICIENT_FUNDS
txn_000320_4ac106,merchant_031,1059.63,2026-08-03T10:36:20,upi,session_expired,0,7.8,0.0414,0.0,0.0503,9,1,0,USER_ABANDONMENT
txn_001275_3cb673,merchant_011,1266.85,2026-08-03T10:38:57,card,service_unavailable,1,6.23,0.5175,0.3639,0.2185,4,0,0,INFRASTRUCTURE
txn_000500_7ece34,merchant_020,308.23,2026-08-03T10:57:29,netbanking,insufficient_funds,0,0.43,0.0226,0.1379,0.0429,3,4,0,INSUFFICIENT_FUNDS
txn_000730_6f2be1,merchant_027,3509.03,2026-08-03T11:57:35,netbanking,insufficient_funds,1,0.37,0.0215,0.054,0.0656,3,2,0,INSUFFICIENT_FUNDS
txn_000457_3ed76c,merchant_003,617.32,2026-08-03T12:11:39,wallet,otp_timeout,1,2.36,0.0001,0.0088,0.0794,5,0,0,OTP_TIMEOUT
txn_000175_055ec3,merchant_025,1711.25,2026-08-03T12:41:43,netbanking,gateway_timeout,1,22.23,0.1401,0.4676,0.01,6,0,0,WEBHOOK_AMBIGUITY
txn_000494_a54c8b,merchant_003,1005.89,2026-08-03T13:02:46,netbanking,unknown,1,23.66,0.4863,0.1921,0.1166,3,0,0,WEBHOOK_AMBIGUITY
txn_000351_4e7b34,merchant_027,1514.07,2026-08-03T13:29:20,upi,insufficient_funds,1,3.66,0.0439,0.0187,0.0898,1,4,0,INSUFFICIENT_FUNDS
txn_000158_f93a25,merchant_006,822.89,2026-08-03T14:25:25,card,insufficient_funds,0,1.45,0.0072,0.0554,0.0,0,1,1,INSUFFICIENT_FUNDS
txn_001195_9210fe,merchant_006,4127.12,2026-08-03T14:38:04,wallet,otp_timeout,1,2.22,0.0763,0.0,0.0253,5,0,0,OTP_TIMEOUT
txn_000334_739f24,merchant_034,8839.16,2026-08-03T14:43:08,card,gateway_timeout,1,11.31,0.3195,0.1953,0.1842,3,0,0,WEBHOOK_AMBIGUITY
txn_000722_1d58a9,merchant_017,1322.45,2026-08-03T14:55:32,wallet,issuer_declined,0,4.79,0.0,0.0376,0.035,2,2,0,CARD_DECLINE
txn_000387_d59202,merchant_004,581.02,2026-08-03T15:01:56,netbanking,user_cancelled,0,1.92,0.0385,0.0898,0.041,2,3,1,USER_ABANDONMENT
txn_001485_597bec,merchant_010,4114.55,2026-08-03T15:33:14,card,gateway_timeout,1,25.44,0.0,0.1253,0.1489,8,1,0,WEBHOOK_AMBIGUITY
txn_001342_6048b7,merchant_008,2157.1,2026-08-03T15:46:31,card,internal_error,0,2.34,0.3301,0.3363,0.7449,6,0,0,INFRASTRUCTURE
txn_000125_d7ebc5,merchant_020,452.45,2026-08-03T15:47:17,wallet,insufficient_funds,1,2.62,0.0175,0.0,0.0193,1,3,0,INSUFFICIENT_FUNDS
txn_000725_e101fa,merchant_016,1005.74,2026-08-03T16:42:20,card,otp_timeout,0,0.3,0.0,0.0,0.0,7,1,0,OTP_TIMEOUT
txn_000232_06b4c3,merchant_003,402.03,2026-08-03T16:48:22,card,session_expired,0,3.52,0.1054,0.093,0.0352,5,0,0,USER_ABANDONMENT
txn_001024_3f8c38,merchant_013,2479.22,2026-08-03T16:50:55,card,invalid_card,0,1.67,0.0573,0.0897,0.0645,0,2,0,CARD_DECLINE
txn_001407_cefccf,merchant_001,2366.06,2026-08-03T17:01:35,card,insufficient_funds,0,0.06,0.0575,0.0583,0.0371,1,5,0,INSUFFICIENT_FUNDS
txn_000751_04e8e0,merchant_023,6377.25,2026-08-03T17:05:15,netbanking,user_cancelled,0,3.78,0.0572,0.0449,0.0904,6,2,0,USER_ABANDONMENT
txn_000220_1585a0,merchant_009,644.7,2026-08-03T17:22:58,netbanking,issuer_declined,0,8.66,0.0,0.0,0.0338,2,1,0,CARD_DECLINE
txn_000762_b3be9d,merchant_004,4773.37,2026-08-03T17:36:41,card,internal_error,0,7.72,0.6282,0.4654,0.4214,3,0,0,INFRASTRUCTURE
txn_000728_249ae8,merchant_031,926.61,2026-08-03T17:56:44,card,session_expired,0,1.85,0.0,0.0,0.0469,2,1,0,USER_ABANDONMENT
txn_001292_10faf7,merchant_025,244.69,2026-08-03T17:58:55,wallet,issuer_declined,0,1.89,0.037,0.0,0.0377,1,2,0,CARD_DECLINE
txn_000808_a9e8cc,merchant_009,457.19,2026-08-03T18:14:59,card,insufficient_funds,1,4.92,0.0332,0.1116,0.1074,3,3,0,INSUFFICIENT_FUNDS
txn_000942_749c2a,merchant_026,859.82,2026-08-03T18:29:41,wallet,invalid_card,1,5.12,0.1283,0.0756,0.028,2,2,0,CARD_DECLINE
txn_000693_f17af9,merchant_002,7712.77,2026-08-03T19:00:44,wallet,issuer_declined,0,2.43,0.0497,0.0025,0.0604,1,2,0,CARD_DECLINE
txn_000295_652248,merchant_011,400.61,2026-08-03T19:34:11,netbanking,invalid_card,1,1.65,0.0756,0.0664,0.1065,2,1,0,CARD_DECLINE
txn_000028_57a127,merchant_023,2169.99,2026-08-03T19:35:01,card,issuer_declined,2,4.58,0.0077,0.0667,0.0626,2,2,0,CARD_DECLINE
txn_000069_a548c4,merchant_025,397.46,2026-08-03T19:53:05,upi,issuer_declined,1,0.9,0.0144,0.006,0.0619,2,1,0,CARD_DECLINE
txn_000713_b29a14,merchant_019,658.06,2026-08-03T19:53:33,upi,insufficient_funds,1,0.32,0.0225,0.0591,0.0487,3,2,0,INSUFFICIENT_FUNDS
txn_001001_9dacc9,merchant_015,6175.54,2026-08-03T20:58:18,card,otp_timeout,1,2.04,0.0676,0.0,0.1406,4,0,0,OTP_TIMEOUT
txn_000134_c7f6d2,merchant_028,753.33,2026-08-03T21:02:28,wallet,insufficient_funds,0,0.84,0.0894,0.0,0.0454,2,6,0,INSUFFICIENT_FUNDS
txn_001020_1526b5,merchant_004,317.96,2026-08-03T21:06:47,upi,3ds_auth_failed,1,2.05,0.0173,0.0566,0.1132,5,0,0,OTP_TIMEOUT
txn_001223_9de1e2,merchant_010,340.44,2026-08-03T21:31:48,card,insufficient_funds,0,1.2,0.0797,0.0,0.0659,1,3,0,INSUFFICIENT_FUNDS
txn_000936_ff7e00,merchant_004,328.69,2026-08-03T22:07:12,netbanking,gateway_timeout,0,4.13,0.8629,0.471,0.4108,5,1,0,INFRASTRUCTURE
txn_000150_7026d9,merchant_016,1098.26,2026-08-03T22:18:26,card,invalid_card,2,0.03,0.049,0.0207,0.012,2,2,0,CARD_DECLINE
txn_000076_122386,merchant_022,475.5,2026-08-03T22:22:13,card,issuer_declined,0,0.84,0.0,0.0938,0.0665,4,0,0,CARD_DECLINE
txn_000943_2d6534,merchant_040,1950.17,2026-08-03T23:06:11,wallet,otp_timeout,1,1.05,0.0714,0.0,0.0415,6,0,1,OTP_TIMEOUT
txn_001108_3e9546,merchant_001,6774.91,2026-08-03T23:06:55,wallet,invalid_card,1,0.13,0.0319,0.018,0.1046,4,0,0,CARD_DECLINE
txn_000618_888e49,merchant_038,597.7,2026-08-03T23:35:21,wallet,service_unavailable,1,3.03,0.8654,0.4708,0.56,3,0,0,INFRASTRUCTURE
txn_000664_f7aff7,merchant_016,1409.03,2026-08-03T23:35:41,wallet,insufficient_funds,0,0.52,0.0383,0.0907,0.1063,2,2,0,INSUFFICIENT_FUNDS
txn_000764_9ed413,merchant_016,4279.54,2026-08-04T00:02:54,wallet,3ds_auth_failed,0,7.73,0.1375,0.0,0.0,3,0,0,OTP_TIMEOUT
txn_000754_d5d11a,merchant_040,8253.16,2026-08-04T00:24:06,card,session_expired,0,1.21,0.1004,0.0,0.0582,3,0,0,USER_ABANDONMENT
txn_001009_be19fe,merchant_035,85.98,2026-08-04T00:26:37,wallet,issuer_declined,2,4.68,0.0355,0.0346,0.0894,2,4,0,CARD_DECLINE
txn_000811_aa8c5b,merchant_038,8010.28,2026-08-04T00:47:23,netbanking,gateway_timeout,1,19.78,0.5655,0.1971,0.3348,7,1,0,WEBHOOK_AMBIGUITY
txn_001079_c62970,merchant_012,420.63,2026-08-04T00:54:10,wallet,insufficient_funds,0,5.92,0.0959,0.013,0.1289,3,2,0,INSUFFICIENT_FUNDS
txn_000782_3b5ea1,merchant_005,1754.06,2026-08-04T01:05:43,wallet,insufficient_funds,0,2.74,0.081,0.084,0.0287,0,2,0,INSUFFICIENT_FUNDS
txn_000527_471d50,merchant_026,478.42,2026-08-04T01:38:05,card,issuer_declined,1,3.25,0.0582,0.0394,0.0312,3,1,0,CARD_DECLINE
txn_000054_334114,merchant_038,869.19,2026-08-04T01:56:37,card,unknown,0,20.04,0.3112,0.2564,0.2367,7,1,0,WEBHOOK_AMBIGUITY
txn_000935_c00e4c,merchant_035,1513.04,2026-08-04T02:03:11,upi,gateway_timeout,1,4.06,0.5314,0.3841,0.2255,8,0,0,INFRASTRUCTURE
txn_001168_8234a5,merchant_033,480.17,2026-08-04T02:26:42,netbanking,issuer_declined,2,0.8,0.0771,0.0488,0.0074,1,3,0,CARD_DECLINE
txn_001369_5b56c2,merchant_010,1066.2,2026-08-04T03:11:39,upi,gateway_timeout,0,5.3,0.5395,0.4577,0.4597,3,0,0,INFRASTRUCTURE
txn_001112_3a74e3,merchant_028,6526.66,2026-08-04T03:20:13,wallet,card_expired,0,4.34,0.0828,0.1035,0.1165,0,1,0,CARD_DECLINE
txn_001389_a54ad5,merchant_009,1819.52,2026-08-04T03:21:07,upi,gateway_timeout,1,16.04,0.3387,0.4281,0.1829,10,1,0,WEBHOOK_AMBIGUITY
txn_000546_5b1be4,merchant_007,1417.59,2026-08-04T03:43:48,wallet,issuer_declined,2,2.32,0.0,0.0774,0.1148,2,3,0,CARD_DECLINE
txn_000988_d4d318,merchant_020,4001.63,2026-08-04T04:49:33,wallet,insufficient_funds,0,0.01,0.0348,0.0168,0.0459,3,3,0,INSUFFICIENT_FUNDS
txn_000237_43a375,merchant_038,623.75,2026-08-04T05:05:06,upi,internal_error,0,2.39,0.279,0.5469,0.2164,11,0,0,INFRASTRUCTURE
txn_000197_b1edb1,merchant_029,1510.56,2026-08-04T05:50:24,netbanking,unknown,0,1.73,0.3623,0.4528,0.2362,7,0,0,WEBHOOK_AMBIGUITY
txn_001227_ff7613,merchant_038,1294.51,2026-08-04T06:22:25,netbanking,user_cancelled,0,0.61,0.0543,0.0237,0.0,8,0,0,USER_ABANDONMENT
txn_000333_76e541,merchant_011,1122.9,2026-08-04T06:49:54,upi,user_cancelled,0,10.98,0.1079,0.1066,0.048,5,0,0,USER_ABANDONMENT
txn_000615_51de3a,merchant_006,1937.46,2026-08-04T06:59:14,netbanking,user_cancelled,0,1.73,0.0089,0.014,0.0,6,0,0,USER_ABANDONMENT
txn_001283_4d6b9d,merchant_024,679.95,2026-08-04T07:13:16,card,service_unavailable,0,10.1,0.4285,0.3304,0.3741,3,1,0,INFRASTRUCTURE
txn_001239_98b9b0,merchant_024,1210.93,2026-08-04T07:14:15,upi,insufficient_funds,0,3.08,0.0573,0.1276,0.1237,3,1,0,INSUFFICIENT_FUNDS
txn_000545_c34231,merchant_010,283.36,2026-08-04T07:46:57,upi,internal_error,1,0.26,0.536,0.3669,0.3228,3,1,0,INFRASTRUCTURE
txn_000181_5dd913,merchant_005,809.83,2026-08-04T07:53:58,upi,gateway_timeout,1,9.6,0.4794,0.205,0.3326,7,1,0,INFRASTRUCTURE
txn_000276_5cbf5d,merchant_003,295.16,2026-08-04T08:00:33,card,insufficient_funds,1,0.04,0.0,0.0,0.0847,2,3,0,INSUFFICIENT_FUNDS
txn_000281_60bfef,merchant_013,1106.7,2026-08-04T08:11:43,wallet,card_expired,0,0.47,0.0842,0.0044,0.0715,2,1,0,CARD_DECLINE
txn_001007_8c00c1,merchant_007,444.07,2026-08-04T08:40:30,card,service_unavailable,0,8.21,0.4858,0.3229,0.403,7,0,0,INFRASTRUCTURE
txn_000708_e0e610,merchant_033,5623.26,2026-08-04T09:01:59,upi,invalid_card,1,1.68,0.0818,0.0479,0.0355,2,3,0,CARD_DECLINE
txn_001265_e355be,merchant_027,2768.54,2026-08-04T09:02:15,upi,insufficient_funds,0,0.11,0.0485,0.0182,0.0189,1,3,1,INSUFFICIENT_FUNDS
txn_001093_80cb23,merchant_006,2919.06,2026-08-04T09:22:39,card,issuer_declined,2,1.75,0.014,0.0157,0.0102,0,4,0,CARD_DECLINE
txn_000555_e96a93,merchant_025,706.53,2026-08-04T09:36:47,upi,3ds_auth_failed,0,6.74,0.1035,0.0495,0.0655,3,0,0,OTP_TIMEOUT
txn_001291_cfbda5,merchant_037,423.12,2026-08-04T09:47:15,netbanking,3ds_auth_failed,0,0.88,0.1398,0.074,0.0,3,1,0,OTP_TIMEOUT
txn_000609_3a37a1,merchant_027,3132.72,2026-08-04T09:50:31,wallet,insufficient_funds,1,5.01,0.0832,0.0332,0.0062,0,5,0,INSUFFICIENT_FUNDS
txn_001157_073ebd,merchant_005,7921.16,2026-08-04T09:59:40,wallet,gateway_timeout,0,16.41,0.2555,0.2469,0.1497,5,0,0,WEBHOOK_AMBIGUITY
txn_000402_3bcb40,merchant_006,2146.18,2026-08-04T11:59:53,wallet,invalid_card,2,1.59,0.0717,0.0278,0.0984,2,3,0,CARD_DECLINE
txn_001070_6b261b,merchant_013,2108.56,2026-08-04T12:20:14,wallet,otp_timeout,0,1.56,0.1117,0.0391,0.0754,5,0,0,OTP_TIMEOUT
txn_000729_5195a9,merchant_005,509.25,2026-08-04T12:29:19,netbanking,otp_timeout,1,5.43,0.0506,0.2013,0.1036,1,0,0,OTP_TIMEOUT
txn_000454_8c65ab,merchant_020,1839.16,2026-08-04T12:32:02,wallet,gateway_timeout,1,3.01,0.7382,0.656,0.6116,8,1,0,INFRASTRUCTURE
txn_000097_54b1c4,merchant_007,1201.7,2026-08-04T13:29:03,upi,unknown,1,19.41,0.0112,0.0941,0.2923,8,0,0,WEBHOOK_AMBIGUITY
txn_000638_ddfa7c,merchant_035,2639.99,2026-08-04T13:48:15,wallet,card_expired,2,0.73,0.0553,0.0,0.0354,3,1,0,CARD_DECLINE
txn_000509_97a1ef,merchant_009,2433.84,2026-08-04T13:53:16,netbanking,otp_timeout,1,0.91,0.0993,0.0004,0.0725,6,1,0,OTP_TIMEOUT
txn_000911_2d93f6,merchant_020,1106.12,2026-08-04T14:31:55,upi,gateway_timeout,0,3.15,0.2905,0.1209,0.1912,4,2,0,WEBHOOK_AMBIGUITY
txn_001386_05d183,merchant_039,247.93,2026-08-04T14:49:24,netbanking,issuer_declined,1,0.31,0.0617,0.0397,0.0,3,4,0,CARD_DECLINE
txn_000178_d4bd36,merchant_040,2345.72,2026-08-04T15:48:16,wallet,invalid_card,2,0.41,0.0769,0.1486,0.1713,1,4,1,CARD_DECLINE
txn_000128_8d6c96,merchant_013,2007.52,2026-08-04T15:58:00,upi,insufficient_funds,0,0.21,0.0272,0.0708,0.0753,2,3,0,INSUFFICIENT_FUNDS
txn_000752_1fd2bb,merchant_040,4609.46,2026-08-04T16:17:13,card,internal_error,1,1.38,0.7162,0.4321,0.4289,4,1,0,INFRASTRUCTURE
txn_000257_786043,merchant_005,1059.78,2026-08-04T16:37:41,netbanking,invalid_card,2,0.13,0.0496,0.0683,0.062,1,3,0,CARD_DECLINE
txn_000337_0b5fe3,merchant_009,2395.31,2026-08-04T16:46:27,upi,otp_timeout,1,3.17,0.0968,0.0713,0.0552,8,0,0,OTP_TIMEOUT
txn_000085_94cd27,merchant_035,366.93,2026-08-04T16:52:59,card,card_expired,0,1.69,0.0,0.0478,0.0553,1,4,0,CARD_DECLINE
txn_000132_aa98a8,merchant_008,7725.12,2026-08-04T17:20:42,upi,session_expired,0,0.43,0.0917,0.1025,0.1092,1,2,0,USER_ABANDONMENT
txn_000400_214952,merchant_002,818.94,2026-08-04T17:22:04,upi,unknown,1,14.08,0.307,0.0488,0.1781,8,0,0,WEBHOOK_AMBIGUITY
txn_000902_55ef9d,merchant_006,1829.44,2026-08-04T17:23:47,upi,otp_timeout,0,6.33,0.0,0.1121,0.0938,8,1,0,OTP_TIMEOUT
txn_000483_fab8c2,merchant_039,440.66,2026-08-04T17:32:47,netbanking,internal_error,0,0.68,0.4269,0.3986,0.5904,12,1,0,INFRASTRUCTURE
txn_000117_a575e1,merchant_031,4558.04,2026-08-04T17:40:04,upi,internal_error,0,3.07,0.4795,0.3987,0.1571,2,0,0,INFRASTRUCTURE
txn_000665_886d7f,merchant_003,3089.28,2026-08-04T17:42:11,card,issuer_declined,0,1.92,0.0531,0.0,0.0275,3,1,0,CARD_DECLINE
txn_000212_d0da58,merchant_011,258.21,2026-08-04T17:48:58,upi,internal_error,0,8.36,0.4959,0.6104,0.4717,6,1,0,INFRASTRUCTURE
txn_001376_813380,merchant_033,1039.27,2026-08-04T17:53:28,wallet,3ds_auth_failed,0,0.95,0.1428,0.0288,0.0642,2,1,0,OTP_TIMEOUT
txn_001074_38a9b5,merchant_010,9869.26,2026-08-04T17:55:35,netbanking,unknown,1,23.51,0.0,0.0031,0.2812,6,0,0,WEBHOOK_AMBIGUITY
txn_000691_122adf,merchant_021,122.03,2026-08-04T17:56:54,card,invalid_card,0,1.78,0.0247,0.0427,0.0543,2,3,0,CARD_DECLINE
txn_000463_07701d,merchant_036,1944.61,2026-08-04T18:33:43,upi,user_cancelled,0,2.53,0.0918,0.0763,0.0252,6,0,0,USER_ABANDONMENT
txn_001039_8c67a9,merchant_011,1624.3,2026-08-04T18:50:40,card,unknown,1,13.39,0.2243,0.2951,0.2014,8,1,0,WEBHOOK_AMBIGUITY
txn_000514_392e0c,merchant_032,2221.24,2026-08-04T19:06:12,upi,issuer_declined,0,0.75,0.0484,0.0798,0.0537,3,4,0,CARD_DECLINE
txn_000849_440faf,merchant_037,9606.83,2026-08-04T19:59:21,netbanking,service_unavailable,1,4.22,0.3058,0.2856,0.5242,3,1,0,INFRASTRUCTURE
txn_000865_9a82a8,merchant_028,981.29,2026-08-04T20:22:38,upi,otp_timeout,0,0.92,0.1356,0.05,0.0671,1,0,0,OTP_TIMEOUT
txn_000027_a62be4,merchant_039,1765.54,2026-08-04T20:30:02,upi,insufficient_funds,1,3.1,0.0714,0.0405,0.0645,4,3,0,INSUFFICIENT_FUNDS
txn_000349_fe749d,merchant_036,3791.27,2026-08-04T20:52:50,upi,insufficient_funds,1,2.74,0.0622,0.0116,0.0,2,5,0,INSUFFICIENT_FUNDS
txn_000038_342d40,merchant_009,2103.46,2026-08-04T22:05:32,upi,insufficient_funds,1,0.82,0.0,0.0,0.0344,0,1,0,INSUFFICIENT_FUNDS
txn_000352_89b706,merchant_007,8154.25,2026-08-04T22:40:24,netbanking,gateway_timeout,1,10.45,0.487,0.5282,0.3585,5,0,0,INFRASTRUCTURE
txn_000650_df6c2e,merchant_005,3520.77,2026-08-04T23:37:51,upi,invalid_card,0,1.67,0.0059,0.0849,0.0778,2,1,0,CARD_DECLINE
txn_001443_c3f5c1,merchant_036,421.78,2026-08-04T23:39:52,netbanking,user_cancelled,0,0.86,0.0708,0.1137,0.0515,5,1,0,USER_ABANDONMENT
txn_001359_5f2af7,merchant_013,4551.94,2026-08-04T23:43:25,netbanking,invalid_card,1,4.35,0.1024,0.1036,0.0046,3,1,0,CARD_DECLINE
txn_000135_1a8680,merchant_026,687.24,2026-08-05T00:02:01,card,insufficient_funds,1,2.62,0.1062,0.0478,0.0624,1,4,0,INSUFFICIENT_FUNDS
txn_000673_7e60c8,merchant_025,1757.93,2026-08-05T00:12:43,upi,3ds_auth_failed,1,0.23,0.1366,0.0,0.0298,5,1,1,OTP_TIMEOUT
txn_001450_939464,merchant_017,9579.45,2026-08-05T00:43:23,upi,invalid_card,1,2.68,0.0466,0.1003,0.0543,0,4,0,CARD_DECLINE
txn_000703_af9a5c,merchant_036,1181.98,2026-08-05T00:55:09,upi,service_unavailable,0,5.88,0.2802,0.3026,0.2423,4,1,0,INFRASTRUCTURE
txn_000292_c831f1,merchant_023,2551.47,2026-08-05T01:46:33,wallet,insufficient_funds,1,1.97,0.0734,0.0409,0.0306,6,3,0,INSUFFICIENT_FUNDS
txn_000353_0a0bbc,merchant_005,2372.46,2026-08-05T02:07:10,upi,gateway_timeout,0,14.8,0.3151,0.2961,0.1025,7,0,0,WEBHOOK_AMBIGUITY
txn_001320_7ed9a7,merchant_033,1502.81,2026-08-05T03:47:19,netbanking,gateway_timeout,1,27.93,0.0644,0.2078,0.2842,5,0,0,WEBHOOK_AMBIGUITY
txn_001368_c91b4e,merchant_024,1434.33,2026-08-05T04:17:04,netbanking,insufficient_funds,1,0.98,0.0465,0.0441,0.0712,2,1,0,INSUFFICIENT_FUNDS
txn_001363_7208e9,merchant_016,1091.23,2026-08-05T04:25:29,upi,otp_timeout,1,1.11,0.1964,0.0749,0.0,2,0,0,OTP_TIMEOUT
txn_000831_003838,merchant_033,3715.47,2026-08-05T04:30:41,upi,gateway_timeout,1,5.52,0.6328,0.4122,0.5338,1,0,0,INFRASTRUCTURE
txn_000857_68b203,merchant_021,333.61,2026-08-05T04:49:54,upi,service_unavailable,1,7.49,0.5431,0.3274,0.4657,8,1,0,INFRASTRUCTURE
txn_001486_cb6d07,merchant_028,2463.52,2026-08-05T04:50:42,card,unknown,0,14.49,0.4442,0.4387,0.186,4,1,0,WEBHOOK_AMBIGUITY
txn_000186_e980ec,merchant_014,2008.37,2026-08-05T04:53:01,netbanking,card_expired,1,3.19,0.0117,0.03,0.0807,1,3,0,CARD_DECLINE
txn_000809_d4e66a,merchant_004,2530.99,2026-08-05T04:58:02,upi,insufficient_funds,0,2.01,0.0163,0.1296,0.025,5,2,0,INSUFFICIENT_FUNDS
txn_000091_6392f0,merchant_026,641.49,2026-08-05T05:05:00,upi,insufficient_funds,1,3.95,0.0754,0.0598,0.0346,1,3,0,INSUFFICIENT_FUNDS
txn_000241_994315,merchant_030,647.27,2026-08-05T05:34:55,netbanking,gateway_timeout,0,5.81,0.4245,0.5777,0.6309,3,1,0,INFRASTRUCTURE
txn_000792_e239e7,merchant_002,12038.38,2026-08-05T05:39:28,card,insufficient_funds,0,0.79,0.1136,0.0,0.0437,2,3,0,INSUFFICIENT_FUNDS
txn_000971_d2f6de,merchant_001,2309.4,2026-08-05T06:15:36,card,gateway_timeout,1,7.91,0.8596,0.4008,0.4498,5,1,0,INFRASTRUCTURE
txn_000519_958000,merchant_008,634.13,2026-08-05T06:27:09,card,session_expired,0,0.57,0.0477,0.0169,0.0981,5,1,0,USER_ABANDONMENT
txn_000453_a6920c,merchant_015,2234.45,2026-08-05T06:27:56,wallet,gateway_timeout,0,4.03,0.383,0.0311,0.1585,6,2,0,WEBHOOK_AMBIGUITY
txn_000840_63d9d4,merchant_037,1861.03,2026-08-05T06:30:56,upi,invalid_card,1,0.15,0.0386,0.0,0.0067,1,2,0,CARD_DECLINE
txn_000895_3453d9,merchant_017,8114.53,2026-08-05T06:52:45,netbanking,gateway_timeout,1,14.73,0.0995,0.3105,0.1473,3,0,0,WEBHOOK_AMBIGUITY
txn_000302_3bae9e,merchant_003,4977.65,2026-08-05T06:54:39,card,internal_error,1,1.59,0.5443,0.5578,0.2242,5,1,0,INFRASTRUCTURE
